0,tcp,telnet,SF,121,174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,100,0.39,0.02,0,0,0,0,0.01,0.03,anomaly
0,tcp,other,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,255,1,0,0.93,0.93,0,0,0,0.92,1,normal
281,tcp,ftp,SF,158,595,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,110,44,0.4,0.05,0.01,0,0,0,0,0,anomaly
7469,tcp,telnet,SF,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,207,0.81,0.03,0,0,0.33,0.41,0.12,0.07,anomaly
0,tcp,http,SF,322,1689,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,1,0,0,51,247,1,0,0.02,0.01,0,0,0,0,normal
0,tcp,http,SF,241,590,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,1,0,0.5,23,255,1,0,0.04,0.07,0,0,0,0,normal
0,tcp,telnet,SF,120,174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,238,0.93,0.02,0,0,0,0,0.02,0.03,anomaly
0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,1,0,0.5,255,255,1,0,0,0,0,0,0.04,0.04,anomaly
0,tcp,http,SF,217,24911,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,111,111,1,0,0.01,0,0,0,0,0,anomaly
0,tcp,telnet,RSTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,5,0,0,1,1,0.05,0.07,0,255,5,0.02,0.06,0,0,0,0,1,1,anomaly
0,tcp,http,SF,204,616,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,32,0,0,0,0,1,0,0.19,221,255,1,0,0,0.01,0,0,0,0,normal
0,tcp,http,SF,231,12028,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,56,247,1,0,0.02,0.03,0,0,0,0,normal
0,tcp,smtp,SF,1410,480,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,31,123,0.26,0.1,0.03,0.02,0,0,0.13,0,normal
0,tcp,sunrpc,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,1,1,0.25,1,1,98,43,0.14,0.05,0.01,0.05,0.03,0,0.89,1,anomaly
0,tcp,http,SF,315,4485,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,udp,private,SF,52,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503,503,0,0,0,0,1,0,0,255,255,1,0,0.82,0,0,0,0,0,normal
0,icmp,ecr_i,SF,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,264,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,anomaly
